TIME_ZONE = 'Europe/Istanbul',How to set the timezone in Django?,,,
"dates_dict.setdefault(key, []).append(date)",Appending to list in Python dictionary,,,
Article.objects.values('pub_date').annotate(article_count=Count('title')),How to do this GROUP BY query in Django's ORM with annotate and aggregate,,,
canvas.delete('all'),How to clear Tkinter Canvas?,,,
"s = pd.Series(['A', 'B', 'A1R', 'B2', 'AABB4'])",How to add a specific number of characters to the end of string in Pandas?,,,
"datetime.datetime.strptime('2007-03-04T21:08:12', '%Y-%m-%dT%H:%M:%S')",How do I translate a ISO 8601 datetime string into a Python datetime object?,,,
a.sort(key=lambda x: b.index(x[0])),How to sort a list according to another list?,,,
a.sort(key=lambda x_y: b.index(x_y[0])),How to sort a list according to another list?,,,
plt.savefig('filename.png'),Matplotlib - How to plot a high resolution graph?,,,
"plt.savefig('filename.png', dpi=300)",Matplotlib - How to plot a high resolution graph?,,,
p1.communicate()[0],How to get output of exe in python script?,,,
"output = subprocess.Popen(['mycmd', 'myarg'], stdout=PIPE).communicate()[0]",How to get output of exe in python script?,,,
soup.body.findAll(text='Python'),Using BeautifulSoup to search html for string,,,
soup.body.findAll(text='Python Jobs'),Using BeautifulSoup to search html for string,,,
"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",Python: sorting items in a dictionary by a part of a key?,,,
"set([1, 2, 3]) ^ set([3, 4, 5])",Find non-common elements in lists,,,
request.POST.getlist('pass_id'),retrieving list items from request.POST in django/python,,,
"list(dict((x['id'], x) for x in L).values())",How do I remove dicts from a list with duplicate fields in python?,,,
"df.groupby(df.columns, axis=1).sum()",Merge Columns within a DataFrame that have the Same Name,,,
"dict(zip(list(range(1, 5)), list(range(7, 11))))",python dict comprehension with two ranges,,,
numpy.where(mask),How to turn a boolean array into index array in numpy,,,
"if (string1.lower() == string2.lower()):
    print('The strings are the same (case insensitive)')
else:
    print('The strings are not the same (case insensitive)')",case insensitive string comparison,,,
"if (string1.lower() == string2.lower()):
    pass",case insensitive string comparison,,,
(string1.lower() == string2.lower()),case insensitive string comparison,,,
(first.lower() == second.lower()),case insensitive string comparison,,,
(first.upper() == second.upper()),case insensitive string comparison,,,
"os.system(""awk '{print $10, $11}' test.txt > test2.txt"")",Taking the results of a bash command and using it in python,,,
del my_list[2:6],How to remove multiple indexes from a list at the same time?,,,
"int(s.encode('hex'), 16)",How to convert a string to its Base-10 representation?,,,
"re.findall('TAA(?:[ATGC]{3})+?TAA', seq)",Python regular expression with codons,,,
"sorted(s, key=float)",Sorting a set of values,,,
hex(65),convert an int to a hex string,,,
a.append(b).reset_index(drop=True),Simple way to append a pandas series with same index,,,
"pd.concat([a, b], ignore_index=True)",Simple way to append a pandas series with same index,,,
"[(i, j) for i in range(1, 3) for j in range(1, 5)]","In Python, is there a concise way to use a list comprehension with multiple iterators?",,,
"sorted(iter(mydict.items()), key=itemgetter(1), reverse=True)",sorting values of python dict using sorted builtin function,,,
"pd.date_range('1/1/2014', periods=12, freq='BM')",How can I select 'last business day of the month' in Pandas?,,,
"requests.get('https://kennethreitz.com', verify=False)",How do I disable the security certificate check in Python requests,,,
df.ix[:-1],"dropping a row in pandas with dates indexes, python",,,
"if ('blah' not in somestring):
    pass",string contains substring,,,
"if (needle in haystack):
    pass",string contains substring,,,
string.find('substring'),string contains substring,,,
"if (s.find('is') == (-1)):
    print(""No 'is' here!"")
else:
    print(""Found 'is' in the string."")",string contains substring method,,,
"pd.concat([df.head(1), df.tail(1)])",Extract first and last row of a dataframe in pandas,,,
MyModel.objects.extra(where=['CHAR_LENGTH(text) > 254']),Django - Filter queryset by CharField value length,,,
MyModel.objects.filter(text__regex='^.{254}.*'),Django - Filter queryset by CharField value length,,,
"sum(df.apply(lambda x: sum(x.isnull().values), axis=1) > 0)",Best way to count the number of rows with missing values in a pandas DataFrame,,,
"sorted(enumerate(a), key=lambda x: x[1])",Sorting while preserving order in python,,,
"canvas.create_text(x, y, font=('Purisa', 12), text=k)",How to set the font size of a Canvas' text item?,,,
[y['baz'] for x in foos for y in x['bar']],Python: How to use a list comprehension here?,,,
"df = pd.read_csv('comma.csv', quotechar=""'"")",pandas read csv with extra commas in column,,,
"df['a'] = df['a'].str.replace('in.', ' in. ')",avoiding regex in pandas str.replace,,,
[i for i in range(len(a)) if a[i] > 2],Finding the index of elements based on a condition using python list comprehension,,,
('myVar' in locals()),check if a variable exists,,,
('myVar' in globals()),check if a variable exists,,,
"hasattr(obj, 'attr_name')",check if a variable exists,,,
"if ('myVar' in locals()):
    pass",check if a variable exists,,,
"if ('myVar' in globals()):
    pass",check if a variable exists,,,
"lambda x, y: x + y",Python lambda function,,,
sum(1 for i in it),What's the shortest way to count the number of items in a generator/iterator?,,,
"[(x, lst2[i]) for i, x in enumerate(lst)]",how to get tuples from lists using list comprehension in python,,,
"[(i, j) for i, j in zip(lst, lst2)]",how to get tuples from lists using list comprehension in python,,,
"[(lst[i], lst2[i]) for i in range(len(lst))]",how to get tuples from lists using list comprehension in python,,,
"struct.unpack('BBB', rgbstr.decode('hex'))",How do I convert a hex triplet to an RGB tuple and back?,,,
"(3 not in [2, 3, 4])",Check if something is not in a list,,,
"((2, 3) not in [(2, 3), (5, 6), (9, 1)])",Check if something is not in a list,,,
"((2, 3) not in [(2, 7), (7, 3), 'hi'])",Check if something is not in a list,,,
"(3 not in [4, 5, 6])",Check if something is not in a list,,,
"[value for pair in zip(a, b[::-1]) for value in pair]","Create new list by taking first item from first list, and last item from second list",,,
"b = np.delete(a, -1, 1)",Remove one column for a numpy array,,,
dbb.commit(),"Python mySQL Update, Working but not updating table",,,
"pd.merge(a, b, on=['A', 'B'], how='outer')",How do I join two dataframes based on values in selected columns?,,,
setStyleSheet('QPushButton {background-color: #A3C1DA; color: red;}'),How to change QPushButton text and background color,,,
sum(l) / float(len(l)),Finding the average of a list,,,
"[(k, v) for k, v in D.items() if 'Light' in k]",Python: Finding a (string) key in a dictionary that contains a substring,,,
k = hashlib.md5('thecakeisalie').hexdigest(),How do I use a MD5 hash (or other binary data) as a key name?,,,
os.path.basename(os.path.normpath('/folderA/folderB/folderC/folderD/')),How to get only the last part of a path in Python?,,,
"birthdays.sort(key=lambda d: (d.month, d.day))",Sorting datetime objects while ignoring the year?,,,
[[td.findNext(text=True) for td in tr.findAll('td')] for tr in rows],How do I extract table data in pairs using BeautifulSoup?,,,
"""""""Boat.txt.txt"""""".replace('.txt', '')","python: rstrip one exact string, respecting order",,,
list(df.index),Python Pandas: How to get the row names from index of a dataframe?,,,
df.index,Python Pandas: How to get the row names from index of a dataframe?,,,
""""""""""""".join(list(OrderedDict.fromkeys('aaabcabccd').keys()))",List of all unique characters in a string?,,,
list(set('aaabcabccd')),List of all unique characters in a string?,,,
""""""""""""".join(set('aaabcabccd'))",List of all unique characters in a string?,,,
"df.loc[(df.loc[:, (df.dtypes != object)] != 0).any(1)]",Find rows with non zero values in a subset of columns in pandas dataframe,,,
"br.form.add_file(open(filename), 'text/plain', filename)",upload file with Python Mechanize,,,
"all(word in d for word in ['somekey', 'someotherkey', 'somekeyggg'])",Multiple 'in' operators in Python?,,,
"subprocess.check_output(['espeak', text], stderr=subprocess.STDOUT)",How to hide output of subprocess in Python 2.7,,,
"df.fillna(method='ffill', inplace=True)",How to replace NaNs by preceding values in pandas DataFrame?,,,
"print(np.linspace(1, 3, num=4, endpoint=False))",How to create range of numbers in Python like in MATLAB,,,
"print(np.linspace(1, 3, num=5))",How to create range of numbers in Python like in MATLAB,,,
"kdll.CreateSymbolicLinkW('D:\\testdirLink', 'D:\\testdir', 1)",Symlinks on windows?,,,
"slice = [arr[i][0:2] for i in range(0, 2)]",Python: slicing a multi-dimensional array,,,
"upload_url = blobstore.create_upload_url('/upload', gs_bucket_name='my_bucket')",Upload files to Google cloud storage from appengine app,,,
os.chdir(os.path.dirname(__file__)),Change directory to the directory of a Python script,,,
func(*args),Call a function with argument list in python,,,
"df['AB'].str.split(' ', 1, expand=True)","Pandas DataFrame, how do i split a column into two",,,
"df['A'], df['B'] = df['AB'].str.split(' ', 1).str","Pandas DataFrame, how do i split a column into two",,,
"print(sorted(xs, key=len))",Sorting Python list based on the length of the string,,,
"xs.sort(lambda x, y: cmp(len(x), len(y)))",Sorting Python list based on the length of the string,,,
xs.sort(key=lambda s: len(s)),Sorting Python list based on the length of the string,,,
ts.plot(marker='.'),how to plot arbitrary markers on a pandas data series?,,,
"lst = list(itertools.product([0, 1], repeat=n))",get all combination of n binary value,,,
"lst = map(list, itertools.product([0, 1], repeat=n))",get all combination of n binary value,,,
"bin = [0, 1]
[(x, y, z) for x in bin for y in bin for z in bin]",get all combination of n binary value,,,
"lst = list(itertools.product([0, 1], repeat=3))",get all combination of n binary value,,,
df['col'] = 'str' + df['col'].astype(str),Append string to the start of each value in a said column of a pandas dataframe (elegantly),,,
"dict((name, eval(name)) for name in ['some', 'list', 'of', 'vars'])",How to get a variable name as a string in Python?,,,
"plt.colorbar(im, ax=ax)",How to add a colorbar for a hist2d plot,,,
[a for c in Cards for b in c for a in b],How to get every element in a list of list of lists?,,,
"sorted(d, key=d.get)",Sorting dictionary keys in python,,,
print(len([x for x in lst if x is not None])),How to count the number of occurences of `None` in a list?,,,
{{json.key1}},Accessing dictionary by key in Django template,,,
mynewlist = list(myset),Get unique values from a list in python,,,
"set(['a', 'b', 'c', 'd'])",Get unique values from a list in python,,,
"figure(figsize=(11.69, 8.27))",Python: A4 size for a plot,,,
"url.rsplit('/', 1)",How to get everything after last slash in a URL?,,,
"url.rsplit('/', 1)[-1]",How to get everything after last slash in a URL?,,,
"x_file = open(os.path.join(direct, '5_1.txt'), 'r')",how to read a file in other directory in python,,,
list('5+6'),How to create a list with the characters of a string?,,,
np.concatenate(input_list).ravel().tolist(),Flattening a list of NumPy arrays?,,,
print([y for x in list(dict.items()) for y in x]),Converting a dict into a list,,,
[y for x in list(dict.items()) for y in x],Converting a dict into a list,,,
MyModel.objects.order_by('?').first(),How to pull a random record using Django's ORM?,,,
os.chdir('chapter3'),change current working directory in python,,,
os.chdir('C:\\Users\\username\\Desktop\\headfirstpython\\chapter3'),change current working directory in python,,,
os.chdir('.\\chapter3'),change current working directory in python,,,
"dict((key, sum(d[key] for d in dictList)) for key in dictList[0])",How to create single Python dict from a list of dicts by summing values with common keys?,,,
"df.sort(['c1', 'c2'], ascending=[True, True])",How to sort pandas data frame using values from several columns?,,,
floats = [float(x) for x in s.split()],Converting string series to float list,,,
"floats = map(float, s.split())",Converting string series to float list,,,
"plt.xticks([1, 2, 3, 4, 5])","How to set ""step"" on axis X in my figure in matplotlib python 2.6.6?",,,
"for line in fileinput.input():
    pass",read from stdin,,,
"for line in sys.stdin:
    pass",read from stdin,,,
'one' in list(d.values()),How to check if a value exists in a dictionary (python),,,
'one' in iter(d.values()),How to check if a value exists in a dictionary (python),,,
"super(Instructor, self).__init__(name, year)",Calling a parent class constructor from a child class in python,,,
"dict(zip(x, y))",how to create a dictionary using two lists in python?,,,
"sorted(a, key=lambda i: list(i.values())[0], reverse=True)",Sorting a list of dicts by dict values,,,
"sorted(a, key=dict.values, reverse=True)",Sorting a list of dicts by dict values,,,
"df.groupby(level=0).agg(['sum', 'count', 'std'])",pandas: how to do multiple groupby-apply operations,,,
